,Date,Fed Reference Rate,Hike Cycle,Cut Cycle
10956,9/25/2012,0,,2007_2015
10957,9/26/2012,0,,2007_2015
10958,9/27/2012,0,,2007_2015
10959,9/28/2012,0,,2007_2015
10960,9/29/2012,0,,2007_2015
10961,9/30/2012,0,,2007_2015
10962,10/1/2012,0,,2007_2015
10963,10/2/2012,0,,2007_2015
10964,10/3/2012,0,,2007_2015
10965,10/4/2012,0,,2007_2015
10966,10/5/2012,0,,2007_2015
10967,10/6/2012,0,,2007_2015
10968,10/7/2012,0,,2007_2015
10969,10/8/2012,0,,2007_2015
10970,10/9/2012,0,,2007_2015
10971,10/10/2012,0,,2007_2015
10972,10/11/2012,0,,2007_2015
10973,10/12/2012,0,,2007_2015
10974,10/13/2012,0,,2007_2015
10975,10/14/2012,0,,2007_2015
10976,10/15/2012,0,,2007_2015
10977,10/16/2012,0,,2007_2015
10978,10/17/2012,0,,2007_2015
10979,10/18/2012,0,,2007_2015
10980,10/19/2012,0,,2007_2015
10981,10/20/2012,0,,2007_2015
10982,10/21/2012,0,,2007_2015
10983,10/22/2012,0,,2007_2015
10984,10/23/2012,0,,2007_2015
10985,10/24/2012,0,,2007_2015
10986,10/25/2012,0,,2007_2015
10987,10/26/2012,0,,2007_2015
10988,10/27/2012,0,,2007_2015
10989,10/28/2012,0,,2007_2015
10990,10/29/2012,0,,2007_2015
10991,10/30/2012,0,,2007_2015
10992,10/31/2012,0,,2007_2015
10993,11/1/2012,0,,2007_2015
10994,11/2/2012,0,,2007_2015
10995,11/3/2012,0,,2007_2015
10996,11/4/2012,0,,2007_2015
10997,11/5/2012,0,,2007_2015
10998,11/6/2012,0,,2007_2015
10999,11/7/2012,0,,2007_2015
11000,11/8/2012,0,,2007_2015
11001,11/9/2012,0,,2007_2015
11002,11/10/2012,0,,2007_2015
11003,11/11/2012,0,,2007_2015
11004,11/12/2012,0,,2007_2015
11005,11/13/2012,0,,2007_2015
11006,11/14/2012,0,,2007_2015
11007,11/15/2012,0,,2007_2015
11008,11/16/2012,0,,2007_2015
11009,11/17/2012,0,,2007_2015
11010,11/18/2012,0,,2007_2015
11011,11/19/2012,0,,2007_2015
11012,11/20/2012,0,,2007_2015
11013,11/21/2012,0,,2007_2015
11014,11/22/2012,0,,2007_2015
11015,11/23/2012,0,,2007_2015
11016,11/24/2012,0,,2007_2015
11017,11/25/2012,0,,2007_2015
11018,11/26/2012,0,,2007_2015
11019,11/27/2012,0,,2007_2015
11020,11/28/2012,0,,2007_2015
11021,11/29/2012,0,,2007_2015
11022,11/30/2012,0,,2007_2015
11023,12/1/2012,0,,2007_2015
11024,12/2/2012,0,,2007_2015
11025,12/3/2012,0,,2007_2015
11026,12/4/2012,0,,2007_2015
11027,12/5/2012,0,,2007_2015
11028,12/6/2012,0,,2007_2015
11029,12/7/2012,0,,2007_2015
11030,12/8/2012,0,,2007_2015
11031,12/9/2012,0,,2007_2015
11032,12/10/2012,0,,2007_2015
11033,12/11/2012,0,,2007_2015
11034,12/12/2012,0,,2007_2015
11035,12/13/2012,0,,2007_2015
11036,12/14/2012,0,,2007_2015
11037,12/15/2012,0,,2007_2015
11038,12/16/2012,0,,2007_2015
11039,12/17/2012,0,,2007_2015
11040,12/18/2012,0,,2007_2015
11041,12/19/2012,0,,2007_2015
11042,12/20/2012,0,,2007_2015
11043,12/21/2012,0,,2007_2015
11044,12/22/2012,0,,2007_2015
11045,12/23/2012,0,,2007_2015
11046,12/24/2012,0,,2007_2015
11047,12/25/2012,0,,2007_2015
11048,12/26/2012,0,,2007_2015
11049,12/27/2012,0,,2007_2015
11050,12/28/2012,0,,2007_2015
11051,12/29/2012,0,,2007_2015
11052,12/30/2012,0,,2007_2015
11053,12/31/2012,0,,2007_2015
11054,1/1/2013,0,,2007_2015
11055,1/2/2013,0,,2007_2015
11056,1/3/2013,0,,2007_2015
11057,1/4/2013,0,,2007_2015
11058,1/5/2013,0,,2007_2015
11059,1/6/2013,0,,2007_2015
11060,1/7/2013,0,,2007_2015
11061,1/8/2013,0,,2007_2015
11062,1/9/2013,0,,2007_2015
11063,1/10/2013,0,,2007_2015
11064,1/11/2013,0,,2007_2015
11065,1/12/2013,0,,2007_2015
11066,1/13/2013,0,,2007_2015
11067,1/14/2013,0,,2007_2015
11068,1/15/2013,0,,2007_2015
11069,1/16/2013,0,,2007_2015
11070,1/17/2013,0,,2007_2015
11071,1/18/2013,0,,2007_2015
11072,1/19/2013,0,,2007_2015
11073,1/20/2013,0,,2007_2015
11074,1/21/2013,0,,2007_2015
11075,1/22/2013,0,,2007_2015
11076,1/23/2013,0,,2007_2015
11077,1/24/2013,0,,2007_2015
11078,1/25/2013,0,,2007_2015
11079,1/26/2013,0,,2007_2015
11080,1/27/2013,0,,2007_2015
11081,1/28/2013,0,,2007_2015
11082,1/29/2013,0,,2007_2015
11083,1/30/2013,0,,2007_2015
11084,1/31/2013,0,,2007_2015
11085,2/1/2013,0,,2007_2015
11086,2/2/2013,0,,2007_2015
11087,2/3/2013,0,,2007_2015
11088,2/4/2013,0,,2007_2015
11089,2/5/2013,0,,2007_2015
11090,2/6/2013,0,,2007_2015
11091,2/7/2013,0,,2007_2015
11092,2/8/2013,0,,2007_2015
11093,2/9/2013,0,,2007_2015
11094,2/10/2013,0,,2007_2015
11095,2/11/2013,0,,2007_2015
11096,2/12/2013,0,,2007_2015
11097,2/13/2013,0,,2007_2015
11098,2/14/2013,0,,2007_2015
11099,2/15/2013,0,,2007_2015
11100,2/16/2013,0,,2007_2015
11101,2/17/2013,0,,2007_2015
11102,2/18/2013,0,,2007_2015
11103,2/19/2013,0,,2007_2015
11104,2/20/2013,0,,2007_2015
11105,2/21/2013,0,,2007_2015
11106,2/22/2013,0,,2007_2015
11107,2/23/2013,0,,2007_2015
11108,2/24/2013,0,,2007_2015
11109,2/25/2013,0,,2007_2015
11110,2/26/2013,0,,2007_2015
11111,2/27/2013,0,,2007_2015
11112,2/28/2013,0,,2007_2015
11113,3/1/2013,0,,2007_2015
11114,3/2/2013,0,,2007_2015
11115,3/3/2013,0,,2007_2015
11116,3/4/2013,0,,2007_2015
11117,3/5/2013,0,,2007_2015
11118,3/6/2013,0,,2007_2015
11119,3/7/2013,0,,2007_2015
11120,3/8/2013,0,,2007_2015
11121,3/9/2013,0,,2007_2015
11122,3/10/2013,0,,2007_2015
11123,3/11/2013,0,,2007_2015
11124,3/12/2013,0,,2007_2015
11125,3/13/2013,0,,2007_2015
11126,3/14/2013,0,,2007_2015
11127,3/15/2013,0,,2007_2015
11128,3/16/2013,0,,2007_2015
11129,3/17/2013,0,,2007_2015
11130,3/18/2013,0,,2007_2015
11131,3/19/2013,0,,2007_2015
11132,3/20/2013,0,,2007_2015
11133,3/21/2013,0,,2007_2015
11134,3/22/2013,0,,2007_2015
11135,3/23/2013,0,,2007_2015
11136,3/24/2013,0,,2007_2015
11137,3/25/2013,0,,2007_2015
11138,3/26/2013,0,,2007_2015
11139,3/27/2013,0,,2007_2015
11140,3/28/2013,0,,2007_2015
11141,3/29/2013,0,,2007_2015
11142,3/30/2013,0,,2007_2015
11143,3/31/2013,0,,2007_2015
11144,4/1/2013,0,,2007_2015
11145,4/2/2013,0,,2007_2015
11146,4/3/2013,0,,2007_2015
11147,4/4/2013,0,,2007_2015
11148,4/5/2013,0,,2007_2015
11149,4/6/2013,0,,2007_2015
11150,4/7/2013,0,,2007_2015
11151,4/8/2013,0,,2007_2015
11152,4/9/2013,0,,2007_2015
11153,4/10/2013,0,,2007_2015
11154,4/11/2013,0,,2007_2015
11155,4/12/2013,0,,2007_2015
11156,4/13/2013,0,,2007_2015
11157,4/14/2013,0,,2007_2015
11158,4/15/2013,0,,2007_2015
11159,4/16/2013,0,,2007_2015
11160,4/17/2013,0,,2007_2015
11161,4/18/2013,0,,2007_2015
11162,4/19/2013,0,,2007_2015
11163,4/20/2013,0,,2007_2015
11164,4/21/2013,0,,2007_2015
11165,4/22/2013,0,,2007_2015
11166,4/23/2013,0,,2007_2015
11167,4/24/2013,0,,2007_2015
11168,4/25/2013,0,,2007_2015
11169,4/26/2013,0,,2007_2015
11170,4/27/2013,0,,2007_2015
11171,4/28/2013,0,,2007_2015
11172,4/29/2013,0,,2007_2015
11173,4/30/2013,0,,2007_2015
11174,5/1/2013,0,,2007_2015
11175,5/2/2013,0,,2007_2015
11176,5/3/2013,0,,2007_2015
11177,5/4/2013,0,,2007_2015
11178,5/5/2013,0,,2007_2015
11179,5/6/2013,0,,2007_2015
11180,5/7/2013,0,,2007_2015
11181,5/8/2013,0,,2007_2015
11182,5/9/2013,0,,2007_2015
11183,5/10/2013,0,,2007_2015
11184,5/11/2013,0,,2007_2015
11185,5/12/2013,0,,2007_2015
11186,5/13/2013,0,,2007_2015
11187,5/14/2013,0,,2007_2015
11188,5/15/2013,0,,2007_2015
11189,5/16/2013,0,,2007_2015
11190,5/17/2013,0,,2007_2015
11191,5/18/2013,0,,2007_2015
11192,5/19/2013,0,,2007_2015
11193,5/20/2013,0,,2007_2015
11194,5/21/2013,0,,2007_2015
11195,5/22/2013,0,,2007_2015
11196,5/23/2013,0,,2007_2015
11197,5/24/2013,0,,2007_2015
11198,5/25/2013,0,,2007_2015
11199,5/26/2013,0,,2007_2015
11200,5/27/2013,0,,2007_2015
11201,5/28/2013,0,,2007_2015
11202,5/29/2013,0,,2007_2015
11203,5/30/2013,0,,2007_2015
11204,5/31/2013,0,,2007_2015
11205,6/1/2013,0,,2007_2015
11206,6/2/2013,0,,2007_2015
11207,6/3/2013,0,,2007_2015
11208,6/4/2013,0,,2007_2015
11209,6/5/2013,0,,2007_2015
11210,6/6/2013,0,,2007_2015
11211,6/7/2013,0,,2007_2015
11212,6/8/2013,0,,2007_2015
11213,6/9/2013,0,,2007_2015
11214,6/10/2013,0,,2007_2015
11215,6/11/2013,0,,2007_2015
11216,6/12/2013,0,,2007_2015
11217,6/13/2013,0,,2007_2015
11218,6/14/2013,0,,2007_2015
11219,6/15/2013,0,,2007_2015
11220,6/16/2013,0,,2007_2015
11221,6/17/2013,0,,2007_2015
11222,6/18/2013,0,,2007_2015
11223,6/19/2013,0,,2007_2015
11224,6/20/2013,0,,2007_2015
11225,6/21/2013,0,,2007_2015
11226,6/22/2013,0,,2007_2015
11227,6/23/2013,0,,2007_2015
11228,6/24/2013,0,,2007_2015
11229,6/25/2013,0,,2007_2015
11230,6/26/2013,0,,2007_2015
11231,6/27/2013,0,,2007_2015
11232,6/28/2013,0,,2007_2015
11233,6/29/2013,0,,2007_2015
11234,6/30/2013,0,,2007_2015
11235,7/1/2013,0,,2007_2015
11236,7/2/2013,0,,2007_2015
11237,7/3/2013,0,,2007_2015
11238,7/4/2013,0,,2007_2015
11239,7/5/2013,0,,2007_2015
11240,7/6/2013,0,,2007_2015
11241,7/7/2013,0,,2007_2015
11242,7/8/2013,0,,2007_2015
11243,7/9/2013,0,,2007_2015
11244,7/10/2013,0,,2007_2015
11245,7/11/2013,0,,2007_2015
11246,7/12/2013,0,,2007_2015
11247,7/13/2013,0,,2007_2015
11248,7/14/2013,0,,2007_2015
11249,7/15/2013,0,,2007_2015
11250,7/16/2013,0,,2007_2015
11251,7/17/2013,0,,2007_2015
11252,7/18/2013,0,,2007_2015
11253,7/19/2013,0,,2007_2015
11254,7/20/2013,0,,2007_2015
11255,7/21/2013,0,,2007_2015
11256,7/22/2013,0,,2007_2015
11257,7/23/2013,0,,2007_2015
11258,7/24/2013,0,,2007_2015
11259,7/25/2013,0,,2007_2015
11260,7/26/2013,0,,2007_2015
11261,7/27/2013,0,,2007_2015
11262,7/28/2013,0,,2007_2015
11263,7/29/2013,0,,2007_2015
11264,7/30/2013,0,,2007_2015
11265,7/31/2013,0,,2007_2015
11266,8/1/2013,0,,2007_2015
11267,8/2/2013,0,,2007_2015
11268,8/3/2013,0,,2007_2015
11269,8/4/2013,0,,2007_2015
11270,8/5/2013,0,,2007_2015
11271,8/6/2013,0,,2007_2015
11272,8/7/2013,0,,2007_2015
11273,8/8/2013,0,,2007_2015
11274,8/9/2013,0,,2007_2015
11275,8/10/2013,0,,2007_2015
11276,8/11/2013,0,,2007_2015
11277,8/12/2013,0,,2007_2015
11278,8/13/2013,0,,2007_2015
11279,8/14/2013,0,,2007_2015
11280,8/15/2013,0,,2007_2015
11281,8/16/2013,0,,2007_2015
11282,8/17/2013,0,,2007_2015
11283,8/18/2013,0,,2007_2015
11284,8/19/2013,0,,2007_2015
11285,8/20/2013,0,,2007_2015
11286,8/21/2013,0,,2007_2015
11287,8/22/2013,0,,2007_2015
11288,8/23/2013,0,,2007_2015
11289,8/24/2013,0,,2007_2015
11290,8/25/2013,0,,2007_2015
11291,8/26/2013,0,,2007_2015
11292,8/27/2013,0,,2007_2015
11293,8/28/2013,0,,2007_2015
11294,8/29/2013,0,,2007_2015
11295,8/30/2013,0,,2007_2015
11296,8/31/2013,0,,2007_2015
11297,9/1/2013,0,,2007_2015
11298,9/2/2013,0,,2007_2015
11299,9/3/2013,0,,2007_2015
11300,9/4/2013,0,,2007_2015
11301,9/5/2013,0,,2007_2015
11302,9/6/2013,0,,2007_2015
11303,9/7/2013,0,,2007_2015
11304,9/8/2013,0,,2007_2015
11305,9/9/2013,0,,2007_2015
11306,9/10/2013,0,,2007_2015
11307,9/11/2013,0,,2007_2015
11308,9/12/2013,0,,2007_2015
11309,9/13/2013,0,,2007_2015
11310,9/14/2013,0,,2007_2015
11311,9/15/2013,0,,2007_2015
11312,9/16/2013,0,,2007_2015
11313,9/17/2013,0,,2007_2015
11314,9/18/2013,0,,2007_2015
11315,9/19/2013,0,,2007_2015
11316,9/20/2013,0,,2007_2015
11317,9/21/2013,0,,2007_2015
11318,9/22/2013,0,,2007_2015
11319,9/23/2013,0,,2007_2015
11320,9/24/2013,0,,2007_2015
11321,9/25/2013,0,,2007_2015
11322,9/26/2013,0,,2007_2015
11323,9/27/2013,0,,2007_2015
11324,9/28/2013,0,,2007_2015
11325,9/29/2013,0,,2007_2015
11326,9/30/2013,0,,2007_2015
11327,10/1/2013,0,,2007_2015
11328,10/2/2013,0,,2007_2015
11329,10/3/2013,0,,2007_2015
11330,10/4/2013,0,,2007_2015
11331,10/5/2013,0,,2007_2015
11332,10/6/2013,0,,2007_2015
11333,10/7/2013,0,,2007_2015
11334,10/8/2013,0,,2007_2015
11335,10/9/2013,0,,2007_2015
11336,10/10/2013,0,,2007_2015
11337,10/11/2013,0,,2007_2015
11338,10/12/2013,0,,2007_2015
11339,10/13/2013,0,,2007_2015
11340,10/14/2013,0,,2007_2015
11341,10/15/2013,0,,2007_2015
11342,10/16/2013,0,,2007_2015
11343,10/17/2013,0,,2007_2015
11344,10/18/2013,0,,2007_2015
11345,10/19/2013,0,,2007_2015
11346,10/20/2013,0,,2007_2015
11347,10/21/2013,0,,2007_2015
11348,10/22/2013,0,,2007_2015
11349,10/23/2013,0,,2007_2015
11350,10/24/2013,0,,2007_2015
11351,10/25/2013,0,,2007_2015
11352,10/26/2013,0,,2007_2015
11353,10/27/2013,0,,2007_2015
11354,10/28/2013,0,,2007_2015
11355,10/29/2013,0,,2007_2015
11356,10/30/2013,0,,2007_2015
11357,10/31/2013,0,,2007_2015
11358,11/1/2013,0,,2007_2015
11359,11/2/2013,0,,2007_2015
11360,11/3/2013,0,,2007_2015
11361,11/4/2013,0,,2007_2015
11362,11/5/2013,0,,2007_2015
11363,11/6/2013,0,,2007_2015
11364,11/7/2013,0,,2007_2015
11365,11/8/2013,0,,2007_2015
11366,11/9/2013,0,,2007_2015
11367,11/10/2013,0,,2007_2015
11368,11/11/2013,0,,2007_2015
11369,11/12/2013,0,,2007_2015
11370,11/13/2013,0,,2007_2015
11371,11/14/2013,0,,2007_2015
11372,11/15/2013,0,,2007_2015
11373,11/16/2013,0,,2007_2015
11374,11/17/2013,0,,2007_2015
11375,11/18/2013,0,,2007_2015
11376,11/19/2013,0,,2007_2015
11377,11/20/2013,0,,2007_2015
11378,11/21/2013,0,,2007_2015
11379,11/22/2013,0,,2007_2015
11380,11/23/2013,0,,2007_2015
11381,11/24/2013,0,,2007_2015
11382,11/25/2013,0,,2007_2015
11383,11/26/2013,0,,2007_2015
11384,11/27/2013,0,,2007_2015
11385,11/28/2013,0,,2007_2015
11386,11/29/2013,0,,2007_2015
11387,11/30/2013,0,,2007_2015
11388,12/1/2013,0,,2007_2015
11389,12/2/2013,0,,2007_2015
11390,12/3/2013,0,,2007_2015
11391,12/4/2013,0,,2007_2015
11392,12/5/2013,0,,2007_2015
11393,12/6/2013,0,,2007_2015
11394,12/7/2013,0,,2007_2015
11395,12/8/2013,0,,2007_2015
11396,12/9/2013,0,,2007_2015
11397,12/10/2013,0,,2007_2015
11398,12/11/2013,0,,2007_2015
11399,12/12/2013,0,,2007_2015
11400,12/13/2013,0,,2007_2015
11401,12/14/2013,0,,2007_2015
11402,12/15/2013,0,,2007_2015
11403,12/16/2013,0,,2007_2015
11404,12/17/2013,0,,2007_2015
11405,12/18/2013,0,,2007_2015
11406,12/19/2013,0,,2007_2015
11407,12/20/2013,0,,2007_2015
11408,12/21/2013,0,,2007_2015
11409,12/22/2013,0,,2007_2015
11410,12/23/2013,0,,2007_2015
11411,12/24/2013,0,,2007_2015
11412,12/25/2013,0,,2007_2015
11413,12/26/2013,0,,2007_2015
11414,12/27/2013,0,,2007_2015
11415,12/28/2013,0,,2007_2015
11416,12/29/2013,0,,2007_2015
11417,12/30/2013,0,,2007_2015
11418,12/31/2013,0,,2007_2015
11419,1/1/2014,0,,2007_2015
11420,1/2/2014,0,,2007_2015
11421,1/3/2014,0,,2007_2015
11422,1/4/2014,0,,2007_2015
11423,1/5/2014,0,,2007_2015
11424,1/6/2014,0,,2007_2015
11425,1/7/2014,0,,2007_2015
11426,1/8/2014,0,,2007_2015
11427,1/9/2014,0,,2007_2015
11428,1/10/2014,0,,2007_2015
11429,1/11/2014,0,,2007_2015
11430,1/12/2014,0,,2007_2015
11431,1/13/2014,0,,2007_2015
11432,1/14/2014,0,,2007_2015
11433,1/15/2014,0,,2007_2015
11434,1/16/2014,0,,2007_2015
11435,1/17/2014,0,,2007_2015
11436,1/18/2014,0,,2007_2015
11437,1/19/2014,0,,2007_2015
11438,1/20/2014,0,,2007_2015
11439,1/21/2014,0,,2007_2015
11440,1/22/2014,0,,2007_2015
11441,1/23/2014,0,,2007_2015
11442,1/24/2014,0,,2007_2015
11443,1/25/2014,0,,2007_2015
11444,1/26/2014,0,,2007_2015
11445,1/27/2014,0,,2007_2015
11446,1/28/2014,0,,2007_2015
11447,1/29/2014,0,,2007_2015
11448,1/30/2014,0,,2007_2015
11449,1/31/2014,0,,2007_2015
11450,2/1/2014,0,,2007_2015
11451,2/2/2014,0,,2007_2015
11452,2/3/2014,0,,2007_2015
11453,2/4/2014,0,,2007_2015
11454,2/5/2014,0,,2007_2015
11455,2/6/2014,0,,2007_2015
11456,2/7/2014,0,,2007_2015
11457,2/8/2014,0,,2007_2015
11458,2/9/2014,0,,2007_2015
11459,2/10/2014,0,,2007_2015
11460,2/11/2014,0,,2007_2015
11461,2/12/2014,0,,2007_2015
11462,2/13/2014,0,,2007_2015
11463,2/14/2014,0,,2007_2015
11464,2/15/2014,0,,2007_2015
11465,2/16/2014,0,,2007_2015
11466,2/17/2014,0,,2007_2015
11467,2/18/2014,0,,2007_2015
11468,2/19/2014,0,,2007_2015
11469,2/20/2014,0,,2007_2015
11470,2/21/2014,0,,2007_2015
11471,2/22/2014,0,,2007_2015
11472,2/23/2014,0,,2007_2015
11473,2/24/2014,0,,2007_2015
11474,2/25/2014,0,,2007_2015
11475,2/26/2014,0,,2007_2015
11476,2/27/2014,0,,2007_2015
11477,2/28/2014,0,,2007_2015
11478,3/1/2014,0,,2007_2015
11479,3/2/2014,0,,2007_2015
11480,3/3/2014,0,,2007_2015
11481,3/4/2014,0,,2007_2015
11482,3/5/2014,0,,2007_2015
11483,3/6/2014,0,,2007_2015
11484,3/7/2014,0,,2007_2015
11485,3/8/2014,0,,2007_2015
11486,3/9/2014,0,,2007_2015
11487,3/10/2014,0,,2007_2015
11488,3/11/2014,0,,2007_2015
11489,3/12/2014,0,,2007_2015
11490,3/13/2014,0,,2007_2015
11491,3/14/2014,0,,2007_2015
11492,3/15/2014,0,,2007_2015
11493,3/16/2014,0,,2007_2015
11494,3/17/2014,0,,2007_2015
11495,3/18/2014,0,,2007_2015
11496,3/19/2014,0,,2007_2015
11497,3/20/2014,0,,2007_2015
11498,3/21/2014,0,,2007_2015
11499,3/22/2014,0,,2007_2015
11500,3/23/2014,0,,2007_2015
11501,3/24/2014,0,,2007_2015
11502,3/25/2014,0,,2007_2015
11503,3/26/2014,0,,2007_2015
11504,3/27/2014,0,,2007_2015
11505,3/28/2014,0,,2007_2015
11506,3/29/2014,0,,2007_2015
11507,3/30/2014,0,,2007_2015
11508,3/31/2014,0,,2007_2015
11509,4/1/2014,0,,2007_2015
11510,4/2/2014,0,,2007_2015
11511,4/3/2014,0,,2007_2015
11512,4/4/2014,0,,2007_2015
11513,4/5/2014,0,,2007_2015
11514,4/6/2014,0,,2007_2015
11515,4/7/2014,0,,2007_2015
11516,4/8/2014,0,,2007_2015
11517,4/9/2014,0,,2007_2015
11518,4/10/2014,0,,2007_2015
11519,4/11/2014,0,,2007_2015
11520,4/12/2014,0,,2007_2015
11521,4/13/2014,0,,2007_2015
11522,4/14/2014,0,,2007_2015
11523,4/15/2014,0,,2007_2015
11524,4/16/2014,0,,2007_2015
11525,4/17/2014,0,,2007_2015
11526,4/18/2014,0,,2007_2015
11527,4/19/2014,0,,2007_2015
11528,4/20/2014,0,,2007_2015
11529,4/21/2014,0,,2007_2015
11530,4/22/2014,0,,2007_2015
11531,4/23/2014,0,,2007_2015
11532,4/24/2014,0,,2007_2015
11533,4/25/2014,0,,2007_2015
11534,4/26/2014,0,,2007_2015
11535,4/27/2014,0,,2007_2015
11536,4/28/2014,0,,2007_2015
11537,4/29/2014,0,,2007_2015
11538,4/30/2014,0,,2007_2015
11539,5/1/2014,0,,2007_2015
11540,5/2/2014,0,,2007_2015
11541,5/3/2014,0,,2007_2015
11542,5/4/2014,0,,2007_2015
11543,5/5/2014,0,,2007_2015
11544,5/6/2014,0,,2007_2015
11545,5/7/2014,0,,2007_2015
11546,5/8/2014,0,,2007_2015
11547,5/9/2014,0,,2007_2015
11548,5/10/2014,0,,2007_2015
11549,5/11/2014,0,,2007_2015
11550,5/12/2014,0,,2007_2015
11551,5/13/2014,0,,2007_2015
11552,5/14/2014,0,,2007_2015
11553,5/15/2014,0,,2007_2015
11554,5/16/2014,0,,2007_2015
11555,5/17/2014,0,,2007_2015
11556,5/18/2014,0,,2007_2015
11557,5/19/2014,0,,2007_2015
11558,5/20/2014,0,,2007_2015
11559,5/21/2014,0,,2007_2015
11560,5/22/2014,0,,2007_2015
11561,5/23/2014,0,,2007_2015
11562,5/24/2014,0,,2007_2015
11563,5/25/2014,0,,2007_2015
11564,5/26/2014,0,,2007_2015
11565,5/27/2014,0,,2007_2015
11566,5/28/2014,0,,2007_2015
11567,5/29/2014,0,,2007_2015
11568,5/30/2014,0,,2007_2015
11569,5/31/2014,0,,2007_2015
11570,6/1/2014,0,,2007_2015
11571,6/2/2014,0,,2007_2015
11572,6/3/2014,0,,2007_2015
11573,6/4/2014,0,,2007_2015
11574,6/5/2014,0,,2007_2015
11575,6/6/2014,0,,2007_2015
11576,6/7/2014,0,,2007_2015
11577,6/8/2014,0,,2007_2015
11578,6/9/2014,0,,2007_2015
11579,6/10/2014,0,,2007_2015
11580,6/11/2014,0,,2007_2015
11581,6/12/2014,0,,2007_2015
11582,6/13/2014,0,,2007_2015
11583,6/14/2014,0,,2007_2015
11584,6/15/2014,0,,2007_2015
11585,6/16/2014,0,,2007_2015
11586,6/17/2014,0,,2007_2015
11587,6/18/2014,0,,2007_2015
11588,6/19/2014,0,,2007_2015
11589,6/20/2014,0,,2007_2015
11590,6/21/2014,0,,2007_2015
11591,6/22/2014,0,,2007_2015
11592,6/23/2014,0,,2007_2015
11593,6/24/2014,0,,2007_2015
11594,6/25/2014,0,,2007_2015
11595,6/26/2014,0,,2007_2015
11596,6/27/2014,0,,2007_2015
11597,6/28/2014,0,,2007_2015
11598,6/29/2014,0,,2007_2015
11599,6/30/2014,0,,2007_2015
11600,7/1/2014,0,,2007_2015
11601,7/2/2014,0,,2007_2015
11602,7/3/2014,0,,2007_2015
11603,7/4/2014,0,,2007_2015
11604,7/5/2014,0,,2007_2015
11605,7/6/2014,0,,2007_2015
11606,7/7/2014,0,,2007_2015
11607,7/8/2014,0,,2007_2015
11608,7/9/2014,0,,2007_2015
11609,7/10/2014,0,,2007_2015
11610,7/11/2014,0,,2007_2015
11611,7/12/2014,0,,2007_2015
11612,7/13/2014,0,,2007_2015
11613,7/14/2014,0,,2007_2015
11614,7/15/2014,0,,2007_2015
11615,7/16/2014,0,,2007_2015
11616,7/17/2014,0,,2007_2015
11617,7/18/2014,0,,2007_2015
11618,7/19/2014,0,,2007_2015
11619,7/20/2014,0,,2007_2015
11620,7/21/2014,0,,2007_2015
11621,7/22/2014,0,,2007_2015
11622,7/23/2014,0,,2007_2015
11623,7/24/2014,0,,2007_2015
11624,7/25/2014,0,,2007_2015
11625,7/26/2014,0,,2007_2015
11626,7/27/2014,0,,2007_2015
11627,7/28/2014,0,,2007_2015
11628,7/29/2014,0,,2007_2015
11629,7/30/2014,0,,2007_2015
11630,7/31/2014,0,,2007_2015
11631,8/1/2014,0,,2007_2015
11632,8/2/2014,0,,2007_2015
11633,8/3/2014,0,,2007_2015
11634,8/4/2014,0,,2007_2015
11635,8/5/2014,0,,2007_2015
11636,8/6/2014,0,,2007_2015
11637,8/7/2014,0,,2007_2015
11638,8/8/2014,0,,2007_2015
11639,8/9/2014,0,,2007_2015
11640,8/10/2014,0,,2007_2015
11641,8/11/2014,0,,2007_2015
11642,8/12/2014,0,,2007_2015
11643,8/13/2014,0,,2007_2015
11644,8/14/2014,0,,2007_2015
11645,8/15/2014,0,,2007_2015
11646,8/16/2014,0,,2007_2015
11647,8/17/2014,0,,2007_2015
11648,8/18/2014,0,,2007_2015
11649,8/19/2014,0,,2007_2015
11650,8/20/2014,0,,2007_2015
11651,8/21/2014,0,,2007_2015
11652,8/22/2014,0,,2007_2015
11653,8/23/2014,0,,2007_2015
11654,8/24/2014,0,,2007_2015
11655,8/25/2014,0,,2007_2015
11656,8/26/2014,0,,2007_2015
11657,8/27/2014,0,,2007_2015
11658,8/28/2014,0,,2007_2015
11659,8/29/2014,0,,2007_2015
11660,8/30/2014,0,,2007_2015
11661,8/31/2014,0,,2007_2015
11662,9/1/2014,0,,2007_2015
11663,9/2/2014,0,,2007_2015
11664,9/3/2014,0,,2007_2015
11665,9/4/2014,0,,2007_2015
11666,9/5/2014,0,,2007_2015
11667,9/6/2014,0,,2007_2015
11668,9/7/2014,0,,2007_2015
11669,9/8/2014,0,,2007_2015
11670,9/9/2014,0,,2007_2015
11671,9/10/2014,0,,2007_2015
11672,9/11/2014,0,,2007_2015
11673,9/12/2014,0,,2007_2015
11674,9/13/2014,0,,2007_2015
11675,9/14/2014,0,,2007_2015
11676,9/15/2014,0,,2007_2015
11677,9/16/2014,0,,2007_2015
11678,9/17/2014,0,,2007_2015
11679,9/18/2014,0,,2007_2015
11680,9/19/2014,0,,2007_2015
11681,9/20/2014,0,,2007_2015
11682,9/21/2014,0,,2007_2015
11683,9/22/2014,0,,2007_2015
11684,9/23/2014,0,,2007_2015
11685,9/24/2014,0,,2007_2015
11686,9/25/2014,0,,2007_2015
11687,9/26/2014,0,,2007_2015
11688,9/27/2014,0,,2007_2015
11689,9/28/2014,0,,2007_2015
11690,9/29/2014,0,,2007_2015
